job_id,title,company,city,posted_date,job_type,source,description
KAGGLE_01542,Data Analyst,Skyleaf Consultants,Pune,2022-07-06,,kaggle_2022,"Ability to work with large amount of data (size in TB’s).,To develop customer risk strategies, segmentation and profiles, using data science based tools."
KAGGLE_01543,Data Analyst-Python (R5582),Avalara,Pune,2022-07-02,,kaggle_2022,"Strong SQL experience in querying large data sets; creating & maintaining views.,Be responsible for accuracy, integrity, and consistency of data by taking…"
KAGGLE_01544,Cross-Border E-Commerce Product Research and Data Analytics...,FENG GROUP,Remote,2022-07-13,,kaggle_2022,4\. Participate in the formulation of Product Sales Plans on various platforms and regularly track and maintain the related data for further analysis.
KAGGLE_01545,Data Domain Governance Analyst,Barclays,Delhi,2022-06-26,,kaggle_2022,"Basic knowledge of data controls.,Partner with Risk Portfolio managers & analysts, to help them fulfil their data domain related responsibilities acting as a…"
KAGGLE_01546,AML Analyst Position at Contis / Solaris,Contis / Solaris,Chennai,2022-07-23,,kaggle_2022,"Evaluation of money laundering networks including ticket creation and connection of already existing tickets.,Reporting of new money laundering patterns."
KAGGLE_01547,CIB_Data Capture/ Cheque Processing / Transaction Processing...,"JPMorgan Chase Bank, N.A.",Bangalore,2022-07-13,,kaggle_2022,"Knowledge and experience in an operations or data processing environment.,Manage a team with an ability to drive business results; including but not limited to…"
KAGGLE_01548,Senior Data Developer/Analyst,Ford Global Business Services,Chennai,2022-07-12,,kaggle_2022,"Coordinate new and existing process improvement project management functions.,Troubleshoot GWO analytical issues and determine the updates that are required to…"
KAGGLE_01549,Data Analyst,Stellapps Technologies,Bangalore,2022-06-26,,kaggle_2022,"Creating data visualizations to effectively convey findings.,Experience in data models and reporting packages.,Strong verbal and written communication skills."
KAGGLE_01550,Analyst-Transaction risk management,Accenture,Bangalore,,,kaggle_2022,"Years of Experience: 3-5 years.,You will be working as a part of the Transaction risk management team which focuses on reviewing potential fraudulent/high-risk…"
KAGGLE_01551,Market Risk Analyst,Deutsche Bank,Pune,,,kaggle_2022,You will be a part of the Market Risk Analysis and Control (MRAC) function within MVRM and will be responsible for the provision of all official market risk…
KAGGLE_01552,Medical Billing Service RCM Senior Analyst - Work From Home,Vericle,Remote,2022-06-26,,kaggle_2022,"Hands on experience with data analysis and data classification.,Collect process error data, analyze it, categorize it, and report."
KAGGLE_01553,IFS-IFS Central Services-Data Analyst- Senior Associate 2-Ko...,PwC,Kolkata,2022-06-26,,kaggle_2022,"Our data analysts are integral to our recent growth and success within our data management & engineering division.,Identifying patterns and trends in datasets."
KAGGLE_01554,Data Analyst –Corporate Sustainability - Automotive,Fermi Spectra Enterprises Private Limited,Remote,2022-07-06,,kaggle_2022,"Analysis, verification and transfer of process data records from the energy management system.,B) Extensive knowledge in the field of data analysis in…"
KAGGLE_01555,Global Demand Planning & Inventory Analyst,NEXTracker,Hyderabad,,,kaggle_2022,"Highly data-driven and process orientated.,Ability to handle and make sense out of a large amount of data is a key differentiator."
KAGGLE_01556,Sr. Data Analyst,NEWJ,Mumbai,2022-06-26,,kaggle_2022,5+ years of work experience in SQL/Python and data visualization/BI Tools to communicate business insights using data.
KAGGLE_01557,Fraud Risk Analyst 1 1,Worldline,Chennai,2022-06-26,,kaggle_2022,". Ashok D. confirmed the job description is already known to HR for these roles. . Job Segment: Network,…"
KAGGLE_01558,IT Business Analyst,Shaurya Technosoft Pvt Ltd,Pune,2022-07-25,,kaggle_2022,Assists in analyzing and documenting client's business requirements and processes; communicates these requirements to technical personnel by constructing basic…
KAGGLE_01559,Quality Analyst,Shine Web Services,Mohali,2022-07-22,,kaggle_2022,"Should be very strong in Manual Testing.,Experience in Data Analysis, Data Validation, Data Cleansing, Data Verification.,Mobile Apps testing using Simulators."
KAGGLE_01560,Senior Analyst (Data/Product/Business),Epifi Technologies,Bangalore,2022-06-26,,kaggle_2022,"Analysts work on a rich data ecosystem, supported by a full-fledged Data Engineering team that collaborates with analysts to build high-performance solutions,…"
KAGGLE_01561,Cyber Security Risk and Compliance- Analyst/Senior Analyst,Deloitte,Bangalore,2022-06-26,,kaggle_2022,"Cyber Security vigilantly protects Deloitte and client data.,Cyber Security Risk and Compliance Analyst.,You will serve as a CSRC Analyst within the Deloitte US…"
KAGGLE_01562,Urjent Hiring for Data Analyst,K D Groups,Bahadurgarh,2022-06-26,,kaggle_2022,"Excellent Excel Skills - Comfort with Pivots, Functions and Experience of Designing Small Models.,Within Excel is a Must.,Experience with Macros is a Big Plus."
KAGGLE_01563,Data Analyst,TELUS International,Mumbai,2022-06-26,,kaggle_2022,"Acquire data from primary or secondary data sources and maintain databases/data systems.,Technical expertise in data models, database design development, data…"
KAGGLE_01564,Data Analyst,Zensar Technologies,Pune,2022-06-29,,kaggle_2022,"3+ years experience as Data Analyst in business ops support fuction.,Hands on knowledge on biz ops support and Data analysis."
KAGGLE_01565,Data Analyst (Experienced),Orbio solutions,Bangalore,2022-06-26,,kaggle_2022,"Good To Have: Retail Insights, data models.,Skills: Experience in Competitor Analysis, Data Analysis, Excel, Python, R, Tableau, SQL Queries, Selenium."
KAGGLE_01566,MIS Analyst (Logistics),Trucknetic (Savir Logistics Pvt Ltd),Delhi,2022-07-23,,kaggle_2022,"Perform data analysis for generating reports on periodic basis.,Downloading Data from Systems and mapping the same as per the requirement, coordinating with…"
KAGGLE_01567,CMG - GPS - Marketing - Analyst - Data Analytics,Deloitte,Hyderabad,2022-06-26,,kaggle_2022,"Build and deploy data models that can be used by marketers for developing data driven campaign strategies.,1 – 3 years’ experience in developing and executing…"
KAGGLE_01568,Business Analyst,Zenatix,Gurgaon,2022-07-19,,kaggle_2022,"Basic knowledge of R or Python, and data analysis techniques.,Data Analytics: Analyze client’s data to draw insights and prepare business cases and reports on a…"
KAGGLE_01569,Operations Analyst,Glaucus Logistics,Delhi,2022-07-21,,kaggle_2022,"\* Experience in data analysis & reporting.,Proven exp as an operations analyst , warehouse coordinator and similar role.,\*Experience Required - 3 + years."
KAGGLE_01570,Data Analyst with Business drive,Lingaro Group,Remote,2022-06-26,,kaggle_2022,"Very good database and data warehouse knowledge.,Identifying, gathering, analyzing, modelling data from local sources.,Grow as we grow as a company."
KAGGLE_01571,Analyst Master Data Management,GLOBALFOUNDRIES,Bangalore,2022-06-26,,kaggle_2022,"Data added to data sets are consistent with the common data model.,Generate data and use reporting tools to provide accurate information from disparate data…"
KAGGLE_01572,Data Analyst,PT Commeasure Solutions Indonesia (Reddoorz),India,2022-06-26,,kaggle_2022,"Requirements:Collaborate with business, strategy, marketing, data warehousing and tech team to understand/review the data requirements and structure of the data…"
KAGGLE_01573,Data Analyst,DAT,Bangalore,2022-06-26,,kaggle_2022,"Proven working experience as a Data analyst.,Prior experience (2-3 years) in data analytics which spans across business metrics and processes."
KAGGLE_01574,Data Analyst - Regulatory Risk and Finance,Macquarie Group Limited,Gurgaon,2022-06-26,,kaggle_2022,"Using business data and analysis from various data sources, including manual excel spreadsheets you’ll work and develop automated reporting solutions with the…"
KAGGLE_01575,Sr. Data Analyst,Oportun Inc,Remote,2022-06-26,,kaggle_2022,"Build and maintain complex data integrations for internal and external data, and maintain the data domain metadata and data catalog."
KAGGLE_01576,Data Analyst,Voiceover,Gurgaon,2022-06-26,,kaggle_2022,"Minimum 5 years of working experience as a data analyst.,Technical expertise regarding data models, database design development, data mining and segmentation…"
KAGGLE_01577,Business Analyst - Manuel Testing,Larsen & Toubro Infotech Limited,Hyderabad,2022-06-26,,kaggle_2022,"Analyze data to ensure data quality and accurate calculation results.,Perform business and data analysis in development of requirements and in ongoing support…"
KAGGLE_01578,Business Analyst-Business Intelligence,"Netrika, Consulting and Investigations",Gurgaon,2022-07-13,,kaggle_2022,"Training for the above profile would be provided.,Candidate should have good communication skills.,0 to 1 year of experience in any research profile (Company…"
KAGGLE_01579,Learning Integration-Analyst/Senior Analyst,Deloitte,Bangalore,2022-07-20,,kaggle_2022,"Experience with data visualization software such as Tableau is preferred.,Prepare, export, and clean up data for distribution to Deloitte member firms and…"
KAGGLE_01580,Business Analyst,Shri Ramswaroop Digital Technologies Pvt. Ltd.,Lucknow,2022-07-22,,kaggle_2022,"Lead efforts to gather and analyze data required to prepare business process and procedural documentation.,Independently consults with users regarding business…"
KAGGLE_01581,Research Analyst - Central Events (Hybrid),Janes,Bangalore,2022-07-06,,kaggle_2022,"Linking millions of assured data points, Janes data model creates a framework of interconnected open-source defence intelligence."
KAGGLE_01582,Program Research Analyst – Sustainable Cities and Transport,WRI India,Mumbai,2022-07-08,,kaggle_2022,"Design and implement quantitative and qualitative methods of data collection.,Undertake analysis using quantitative and qualitative tools to assess data…"
KAGGLE_01583,Data Analyst,Angara E-Commerce Pvt Ltd,Jaipur,2022-07-07,,kaggle_2022,"Analyze website data to determine areas of site improvement.,Create business on-demand as well as regular reports that provide insights into key data points."
JOBSEARCH_158,"Data Analyst","Memologs","Delhi","2026-08-26","Full-time","indeed_2026","Design experiments prior to launch, including test and control group selection, duration, budget, and statistical power analysis. Report results with quantified uncertainty, including confidence intervals. Work in SQL and Python within the shared codebase, with analysis subject to code review. Strong SQL, including joins, window functions and aggregation. Proficiency in Python with pandas and numpy. Sound statistical reasoning. Experience running A/B tests, geo experiments. Familiarity with difference-in-differences, control group construction, time-series forecasting or Bayesian methods."
JOBSEARCH_168,"Data Scientist","Vodafone","Pune","2026-07-08","Full-time","indeed_2026","Build, test, and deliver analytical models. Perform data preparation, cleansing, and optimisation using SQL and NoSQL technologies. Develop descriptive and predictive models. Comfortable working with complex, high-volume, high-dimensional datasets, preferably using Hadoop or Spark. Proficient in SQL and database technologies such as Teradata, Oracle, or MySQL. Skilled in applying machine learning techniques. Experienced in statistical tools such as Python, R, SAS, MATLAB, or SPSS."
